table;index;english;translation
magic_item_descriptors;41;Good;Bien
magic_item_descriptors;42;Group;Grupo
magic_item_descriptors;43;Harm;Dañar
magic_item_descriptors;44;Heal;Sanar
magic_item_descriptors;45;Health;Salud
magic_item_descriptors;46;Helpful;Útil
magic_item_descriptors;47;Illness;Enfermedad
magic_item_descriptors;48;Illusion;Espejismo
magic_item_descriptors;49;Imbue;Imbuir
magic_item_descriptors;50;Imitate;Imitar
magic_item_descriptors;51;Increase;Aumentar
magic_item_descriptors;52;Information;Información
magic_item_descriptors;53;Inhibit;Inhibir
magic_item_descriptors;54;Instant;Instante
magic_item_descriptors;55;Jewelry;Joyas
magic_item_descriptors;56;Lethal;Letal
magic_item_descriptors;57;Life;Vida
magic_item_descriptors;58;Light;Luz
magic_item_descriptors;59;Limited;Limitado
magic_item_descriptors;60;Liquid;Líquido
magic_item_descriptors;61;Mental;Mental
magic_item_descriptors;62;Monster;Monstruo
magic_item_descriptors;63;Multi;Multi
magic_item_descriptors;64;Nature;Naturaleza
magic_item_descriptors;65;Object;Objeto
magic_item_descriptors;66;Orb;Orbe
magic_item_descriptors;67;Others;Otros
magic_item_descriptors;68;Physical;Físico
magic_item_descriptors;69;Plants;Plantas
magic_item_descriptors;70;Poison;Veneno
magic_item_descriptors;71;Potion;Poción
magic_item_descriptors;72;Power;Fuerza
magic_item_descriptors;73;Ranged;a distancia
magic_item_descriptors;74;Resistance;Resistencia
magic_item_descriptors;75;Restore;Restaurar
magic_item_descriptors;76;Ring;Anillo
magic_item_descriptors;77;Rope;Soga
magic_item_descriptors;78;Rune;Runa
magic_item_descriptors;79;Safety;Seguridad
magic_item_descriptors;80;Scroll;Desplazarse
magic_item_descriptors;81;Self;Ser
magic_item_descriptors;82;Senses;Sentidos
magic_item_descriptors;83;Skill;Habilidad
magic_item_descriptors;84;Special;Especial
magic_item_descriptors;85;Speed;Velocidad
magic_item_descriptors;86;Spell;Deletrear
magic_item_descriptors;87;Staff;Personal
magic_item_descriptors;88;Strange;Extraño
magic_item_descriptors;89;Summon;Convocar
magic_item_descriptors;90;Sword;Espada
magic_item_descriptors;91;Tool;Herramienta
magic_item_descriptors;92;Transform;Transformar
magic_item_descriptors;93;Trap;Trampa
magic_item_descriptors;94;Travel;Viajar
magic_item_descriptors;95;Useful;Útil
magic_item_descriptors;96;Utility;Utilidad
magic_item_descriptors;97;Wand;Varita mágica
magic_item_descriptors;98;Water;Agua
magic_item_descriptors;99;Weapon;Arma
mutation_descriptors;name;Mutation descriptors;Descriptores de mutación
mutation_descriptors;0;Agility;Agilidad
mutation_descriptors;1;Animal;Animal
mutation_descriptors;2;Appearance;Apariencia
mutation_descriptors;3;Armor;Armadura
mutation_descriptors;4;Assist;Asistir
mutation_descriptors;5;Attach;Adjuntar
mutation_descriptors;6;Attack;Ataque
mutation_descriptors;7;Benefit;Beneficio
mutation_descriptors;8;Bestow;Otorgar
mutation_descriptors;9;Bizarre;Extraño
mutation_descriptors;10;Block;Bloquear
mutation_descriptors;11;Body;Cuerpo
mutation_descriptors;12;Change;Cambiar
mutation_descriptors;13;Claws;Garras
mutation_descriptors;14;Color;Color
mutation_descriptors;15;Combat;Combate
mutation_descriptors;16;Communicate;Comunicar
mutation_descriptors;17;Conceal;Encubrir
mutation_descriptors;18;Constrain;Constreñir
mutation_descriptors;19;Control;Control
mutation_descriptors;20;Create;Crear
mutation_descriptors;21;Damage;Daño
mutation_descriptors;22;Deceive;Engañar
mutation_descriptors;23;Decrease;Disminuir
mutation_descriptors;24;Defect;Defecto
mutation_descriptors;25;Defense;Defensa
mutation_descriptors;26;Deformed;Deformado
mutation_descriptors;27;Detect;Detectar
mutation_descriptors;28;Diminish;Disminuir
mutation_descriptors;29;Disrupt;Interrumpir
mutation_descriptors;30;Dominate;Dominar
mutation_descriptors;31;Elements;Elementos
mutation_descriptors;32;Energy;Energía
mutation_descriptors;33;Enhance;Mejorar
mutation_descriptors;34;Environment;Ambiente
mutation_descriptors;35;Expose;Exponer
mutation_descriptors;36;Extra;Extra
mutation_descriptors;37;Eyes;Ojos
mutation_descriptors;38;Fear;Miedo
mutation_descriptors;39;Fight;Luchar
mutation_descriptors;40;Fly;Volar
mutation_descriptors;41;Free;Gratis
mutation_descriptors;42;Harm;Dañar
mutation_descriptors;43;Heal;Sanar
mutation_descriptors;44;Health;Salud
mutation_descriptors;45;Heat;Calor
mutation_descriptors;46;Helpful;Útil
mutation_descriptors;47;Horrible;Horrible
mutation_descriptors;48;Imitate;Imitar
mutation_descriptors;49;Immunity;Inmunidad
mutation_descriptors;50;Imprison;Encarcelar
mutation_descriptors;51;Increase;Aumentar
mutation_descriptors;52;Information;Información
mutation_descriptors;53;Inspect;Inspeccionar
mutation_descriptors;54;Large;Grande
mutation_descriptors;55;Learn;Aprender
mutation_descriptors;56;Lethal;Letal
mutation_descriptors;57;Limb;Miembro
mutation_descriptors;58;Limit;Límite
mutation_descriptors;59;Mental;Mental
mutation_descriptors;60;Messy;Desordenado
mutation_descriptors;61;Move;Mover
mutation_descriptors;62;Nature;Naturaleza
mutation_descriptors;63;Pain;Dolor
mutation_descriptors;64;Partial;Parcial
mutation_descriptors;65;Power;Fuerza
mutation_descriptors;66;Projectile;Proyectil
mutation_descriptors;67;Protection;Proteccion
mutation_descriptors;68;Ranged;a distancia
mutation_descriptors;69;Recharge;Recargar
mutation_descriptors;70;Release;Liberar
mutation_descriptors;71;Replace;Reemplazar
mutation_descriptors;72;Requirement;Requisito
mutation_descriptors;73;Resistance;Resistencia
mutation_descriptors;74;Restore;Restaurar
mutation_descriptors;75;Reveal;Revelar
mutation_descriptors;76;Scary;Aterrador
mutation_descriptors;77;Senses;Sentidos
mutation_descriptors;78;Simple;Simple
mutation_descriptors;79;Skill;Habilidad
mutation_descriptors;80;Stop;Detener
mutation_descriptors;81;Strange;Extraño
mutation_descriptors;82;Strength;Fortaleza
mutation_descriptors;83;Strong;Fuerte
mutation_descriptors;84;Struggle;Lucha
mutation_descriptors;85;Suffer;Sufrir
mutation_descriptors;86;Suppress;Reprimir
mutation_descriptors;87;Surroundings;Alrededores
mutation_descriptors;88;Survive;Sobrevivir
mutation_descriptors;89;Swim;Nadar
mutation_descriptors;90;Toxic;Tóxico
mutation_descriptors;91;Transform;Transformar
mutation_descriptors;92;Travel;Viajar
mutation_descriptors;93;Usurp;Usurpar
mutation_descriptors;94;Violence;Violencia
mutation_descriptors;95;Vulnerability;Vulnerabilidad
mutation_descriptors;96;Warm;Cálido
mutation_descriptors;97;Weak;Débil
mutation_descriptors;98;Weapon;Arma
mutation_descriptors;99;Wound;Herida
names;name;Names;Nombres
names;0;A;A
names;1;Action;Acción
names;2;Ah;ah
names;3;Ahg;Ahg
names;4;An;Un
names;5;Animal;Animal
names;6;Ar;Arkansas
names;7;As;Como
names;8;B;B
names;9;Bah;Bah
names;10;Be;Ser
names;11;Bih;Bih
names;12;Brah;brah
names;13;Col;Columna
names;14;Color;Color
names;15;Cor;cor
names;16;Dah;Dah
names;17;Deeds;Andanzas
names;18;Del;Del
names;19;Drah;Drah
names;20;Eee;Eee
names;21;Eh;Eh
names;22;Ei;Ei
names;23;Ell;Ana
names;24;Elements;Elementos
names;25;Emotion;Emoción
names;26;Ess;ess
names;27;Est;Est
names;28;Et;y
names;29;Fah;Fah
names;30;Fer;Fer
names;31;Fi;fi
names;32;Floral;Floral
names;33;Gah;¡Ah!
names;34;Go;Ir
names;35;Grah;Grah
names;36;Hee;jeje
names;37;Ia;I a
names;38;Ick;Maldita sea
names;39;In;En
names;40;Iss;iss
names;41;Je;Je
names;42;Ke;Ke
names;43;Jen;Jen
names;44;Kha;Kha
names;45;Kr;kr
names;46;Lah;Lah
names;47;Lee;Sotavento
names;48;Len;len
names;49;Lin;lin
names;50;Location;Ubicación
names;51;Ly;Ly
names;52;Mah;Mah
names;53;Military;Militar
names;54;Misdeed;Fechoría
names;55;N;norte
names;56;Nah;No
names;57;Nature;Naturaleza
names;58;Nee;De soltera
names;59;Nn;nn
names;60;Number;Número
names;61;Occupation;Ocupación
names;62;Oh;Oh
names;63;On;En
names;64;Or;O
names;65;Orn;orn
names;66;Oth;otros
names;67;Ow;Ay
names;68;Ph;Ph
names;69;Pr;pr
names;70;R;R
names;71;Rah;Rah
names;72;Ren;ren
names;73;Sah;sa
names;74;Se;sí
names;75;Sh;sh
names;76;Sha;Sha
names;77;T;t
names;78;Ta;Ejército de reserva
names;79;Tal;tal
names;80;Tar;Alquitrán
names;81;Th;Th
names;82;Thah;Thah
names;83;Thoh;Aunque
names;84;Ti;Ti
names;85;Time;Tiempo
names;86;Tor;Colina
names;87;Uh;Oh
names;88;Va;Virginia
names;89;Vah;vah
names;90;Ve;ve
names;91;Vice;Vicio
names;92;Virtue;Virtud
names;93;Wah;waa
names;94;Wr;Wr
names;95;X;X
names;96;Y;Y
names;97;Yah;Sí
names;98;Yuh;Yuh
names;99;Z;z
noble_house;name;Noble house;casa noble
noble_house;0;Aggressive;Agresivo
noble_house;1;Allies;Aliados
noble_house;2;Anger;Enojo
noble_house;3;Bestow;Otorgar
noble_house;4;Betray;Traicionar
noble_house;5;Bizarre;Extraño
noble_house;6;Block;Bloquear
noble_house;7;Break;Romper
noble_house;8;Bureaucracy;Burocracia
noble_house;9;Cautious;Precavido
noble_house;10;Change;Cambiar
noble_house;11;Commerce;Comercio
noble_house;12;Compromise;Compromiso
noble_house;13;Conflict;Conflicto
noble_house;14;Connections;Conexiones
noble_house;15;Control;Control
noble_house;16;Create;Crear
noble_house;17;Crisis;Crisis
noble_house;18;Cruel;Cruel
noble_house;19;Dangerous;Peligroso
noble_house;20;Death;Muerte
noble_house;21;Deceit;Engaño
noble_house;22;Defeat;Fracaso
noble_house;23;Defiant;Desafiante
noble_house;24;Disrupt;Interrumpir
noble_house;25;Enemies;Enemigos
noble_house;26;Extravagant;Extravagante
noble_house;27;Faded;Desteñido
noble_house;28;Fame;Fama
noble_house;29;Family;Familia
noble_house;30;Headquarters;Sede
noble_house;31;Heirloom;Reliquia de familia
noble_house;32;Hero;Héroe
noble_house;33;History;Historia
noble_house;34;Home;Hogar
noble_house;35;Important;Importante
noble_house;36;Imprison;Encarcelar
noble_house;37;Increase;Aumentar
noble_house;38;Information;Información
noble_house;39;Intrigue;Intriga
noble_house;40;Investment;Inversión
noble_house;41;Land;Tierra
noble_house;42;Large;Grande
noble_house;43;Leadership;Liderazgo
noble_house;44;Legal;Legal
noble_house;45;Leverage;Aprovechar
noble_house;46;Liberty;Libertad
noble_house;47;Love;Amar
noble_house;48;Loyal;Leal
noble_house;49;Magnificent;Magnífico
noble_house;50;Malice;Malicia
noble_house;51;Mighty;Poderoso
noble_house;52;Military;Militar
noble_house;53;Misfortune;Desgracia
noble_house;54;Move;Mover
noble_house;55;Mysterious;Misterioso
noble_house;56;Neglect;Descuido
noble_house;57;Old;Viejo
noble_house;58;Oppose;Oponerse a
noble_house;59;Oppress;Oprimir
noble_house;60;Overthrow;Derrocamiento
noble_house;61;Passion;Pasión
noble_house;62;Peace;Paz
noble_house;63;Persecute;Perseguir
noble_house;64;Plans;Planes
noble_house;65;Politics;Política
noble_house;66;Possessions;Posesiones
noble_house;67;Powerful;Poderoso
noble_house;68;Public;Público
noble_house;69;Refuse;Rechazar
noble_house;70;Release;Liberar
noble_house;71;Remarkable;Notable
noble_house;72;Return;Devolver
noble_house;73;Riches;Riqueza
noble_house;74;Royalty;Realeza
noble_house;75;Ruthless;Implacable
noble_house;76;Secret;Secreto
noble_house;77;Security;Seguridad
noble_house;78;Servant;Servidor
noble_house;79;Spy;Espiar
noble_house;80;Strange;Extraño
noble_house;81;Strong;Fuerte
noble_house;82;Struggle;Lucha
noble_house;83;Succession;Sucesión
noble_house;84;Suffering;Sufrimiento
noble_house;85;Suppress;Reprimir
noble_house;86;Tactics;Táctica
noble_house;87;Tension;Tensión
noble_house;88;Travel;Viajar
noble_house;89;Trust;Confianza
noble_house;90;Usurp;Usurpar
noble_house;91;Valuable;Valioso
noble_house;92;Vengeance;Venganza
noble_house;93;Victory;Victoria
noble_house;94;Violence;Violencia
noble_house;95;War;Guerra
noble_house;96;Weak;Débil
noble_house;97;Wealth;Poder
noble_house;98;Weapon;Arma
noble_house;99;Young;Joven
objects;name;Objects;Objetos
objects;0;Active;Activo
objects;1;Artistic;Artístico
objects;2;Average;Promedio
objects;3;Beautiful;Hermoso
objects;4;Bizarre;Extraño
objects;5;Bright;Brillante
objects;6;Clothing;Ropa
objects;7;Clue;Clave
objects;8;Cold;Frío
objects;9;Colorful;Vistoso
objects;10;Communication;Comunicación
objects;11;Complicated;Complicado
objects;12;Confusing;Confuso
objects;13;Consumable;Consumible
objects;14;Container;Envase
objects;15;Creepy;Espeluznante
objects;16;Crude;Crudo
objects;17;Cute;Lindo
objects;18;Damaged;Dañado
objects;19;Dangerous;Peligroso
objects;20;Deactivated;Desactivado
objects;21;Deliberate;Adrede
objects;22;Delightful;Encantador
objects;23;Desired;Deseado
objects;24;Domestic;Doméstico
objects;25;Empty;Vacío
objects;26;Energy;Energía
objects;27;Enormous;Enorme
objects;28;Equipment;Equipo
objects;29;Expected;Esperado
objects;30;Expended;gastado
objects;31;Extravagant;Extravagante
objects;32;Faded;Desteñido
objects;33;Familiar;Familiar
objects;34;Fancy;Elegante
objects;35;Flora;Flora
objects;36;Fortunate;Afortunado
objects;37;Fragile;Frágil
objects;38;Fragrant;Fragante
objects;39;Frightening;Alarmante
objects;40;Garbage;Basura
objects;41;Guidance;Guía
objects;42;Hard;Duro
objects;43;Harmful;Dañino
objects;44;Healing;Cicatrización
objects;45;Heavy;Pesado
objects;46;Helpful;Útil
objects;47;Horrible;Horrible
objects;48;Important;Importante
objects;49;Inactive;Inactivo
objects;50;Information;Información
objects;51;Intriguing;Intrigante
objects;52;Large;Grande
objects;53;Lethal;Letal
objects;54;Light;Luz
objects;55;Liquid;Líquido
objects;56;Loud;Alto
objects;57;Majestic;Majestuoso
objects;58;Meaningful;Significativo
objects;59;Mechanical;Mecánico
objects;60;Modern;Moderno
objects;61;Moving;Moviente
objects;62;Multiple;Múltiple
objects;63;Mundane;Mundano
objects;64;Mysterious;Misterioso
objects;65;Natural;Natural
objects;66;New;Nuevo
objects;67;Odd;Extraño
objects;68;Official;Oficial
objects;69;Old;Viejo
objects;70;Ornamental;Ornamental
objects;71;Ornate;Florido
objects;72;Personal;Personal
objects;73;Powerful;Poderoso
objects;74;Prized;Premiado
objects;75;Protection;Proteccion
objects;76;Rare;Extraño
objects;77;Ready;Listo
objects;78;Reassuring;tranquilizador
objects;79;Resource;Recurso
objects;80;Ruined;Arruinado
objects;81;Small;Pequeño
objects;82;Soft;Suave
objects;83;Solitary;Solitario
objects;84;Stolen;Robado
objects;85;Strange;Extraño
objects;86;Stylish;Elegante
objects;87;Threatening;Amenazante
objects;88;Tool;Herramienta
objects;89;Travel;Viajar
objects;90;Unexpected;Inesperado
objects;91;Unpleasant;Desagradable
objects;92;Unusual;Inusual
objects;93;Useful;Útil
objects;94;Useless;Inútil
objects;95;Valuable;Valioso
objects;96;Warm;Cálido
objects;97;Weapon;Arma
objects;98;Wet;Húmedo
objects;99;Worn;Gastado
plot_twists;name;Plot twists;Giros en la trama
plot_twists;0;Action;Acción
plot_twists;1;Attack;Ataque
plot_twists;2;Bad;Malo
plot_twists;3;Barrier;Barrera
plot_twists;4;Betray;Traicionar
plot_twists;5;Business;Negocio
plot_twists;6;Change;Cambiar
plot_twists;7;Character;Personaje
plot_twists;8;Conclude;Concluir
plot_twists;9;Conditional;Condicional
plot_twists;10;Conflict;Conflicto
plot_twists;11;Connection;Conexión
plot_twists;12;Consequence;Consecuencia
plot_twists;13;Control;Control
plot_twists;14;Danger;Peligro
plot_twists;15;Death;Muerte
plot_twists;16;Delay;Demora
plot_twists;17;Destroy;Destruir
plot_twists;18;Diminish;Disminuir
plot_twists;19;Disaster;Desastre
plot_twists;20;Discover;Descubrir
plot_twists;21;Emotion;Emoción
plot_twists;22;Enemy;Enemigo
plot_twists;23;Enhance;Mejorar
plot_twists;24;Enter;Ingresar
plot_twists;25;Escape;Escapar
plot_twists;26;Evidence;Evidencia
plot_twists;27;Failure;Falla
plot_twists;28;Family;Familia
plot_twists;29;Free;Gratis
plot_twists;30;Friend;Amigo
plot_twists;31;Good;Bien
plot_twists;32;Group;Grupo
plot_twists;33;Harm;Dañar
plot_twists;34;Headquarters;Sede
plot_twists;35;Help;Ayuda
plot_twists;36;Helpless;Indefenso
plot_twists;37;Hidden;Oculto
plot_twists;38;Idea;Idea
plot_twists;39;Immediate;Inmediato
plot_twists;40;Impending;Inminente
plot_twists;41;Important;Importante
plot_twists;42;Incapacitate;Incapacitar
plot_twists;43;Information;Información
plot_twists;44;Injustice;Injusticia
plot_twists;45;Leader;Líder
plot_twists;46;Legal;Legal
plot_twists;47;Lethal;Letal
plot_twists;48;Lie;Mentir
plot_twists;49;Limit;Límite
plot_twists;50;Location;Ubicación
plot_twists;51;Lucky;Afortunado
plot_twists;52;Mental;Mental
plot_twists;53;Missing;Desaparecido
plot_twists;54;Mundane;Mundano
plot_twists;55;Mystery;Misterio
plot_twists;56;Necessary;Necesario
plot_twists;57;News;Noticias
plot_twists;58;Object;Objeto
plot_twists;59;Oppose;Oponerse a
plot_twists;60;Outcast;Paria
plot_twists;61;Overcome;Superar
plot_twists;62;Past;Pasado
plot_twists;63;Peace;Paz
plot_twists;64;Personal;Personal
plot_twists;65;Persuade;Persuadir
plot_twists;66;Physical;Físico
plot_twists;67;Plan;Plan
plot_twists;68;Power;Fuerza
plot_twists;69;Prepare;Preparar
plot_twists;70;Problem;Problema
plot_twists;71;Promise;Promesa
plot_twists;72;Protect;Proteger
plot_twists;73;Public;Público
plot_twists;74;Pursue;Buscar
plot_twists;75;Rare;Extraño
plot_twists;76;Remote;Remoto
plot_twists;77;Repair;Reparar
plot_twists;78;Repeat;Repetir
plot_twists;79;Require;Requerir
plot_twists;80;Rescue;Rescate
plot_twists;81;Resource;Recurso
plot_twists;82;Response;Respuesta
plot_twists;83;Reveal;Revelar
plot_twists;84;Revenge;Venganza
plot_twists;85;Reversal;Inversión
plot_twists;86;Reward;Premio
plot_twists;87;Skill;Habilidad
plot_twists;88;Social;Social
plot_twists;89;Solution;Solución
plot_twists;90;Strange;Extraño
plot_twists;91;Success;Éxito
plot_twists;92;Tension;Tensión
plot_twists;93;Trap;Trampa
plot_twists;94;Travel;Viajar
plot_twists;95;Unknown;Desconocido
plot_twists;96;Unlikely;Improbable
plot_twists;97;Unusual;Inusual
plot_twists;98;Urgent;Urgente
plot_twists;99;Useful;Útil
powers;name;Powers;Potestades
powers;0;Absorb;Absorber
powers;1;Adversity;Adversidad
powers;2;Alter;Alterar
powers;3;Animate;Animar
powers;4;Assist;Asistir
powers;5;Attach;Adjuntar
powers;6;Attack;Ataque
powers;7;Block;Bloquear
powers;8;Body;Cuerpo
powers;9;Change;Cambiar
powers;10;Chemical;Químico
powers;11;Cold;Frío
powers;12;Colorful;Vistoso
powers;13;Combat;Combate
powers;14;Combine;Combinar
powers;15;Communicate;Comunicar
powers;16;Control;Control
powers;17;Cosmetic;Cosmético
powers;18;Create;Crear
powers;19;Creature;Criatura
powers;20;Damage;Daño
powers;21;Dark;Oscuro
powers;22;Death;Muerte
powers;23;Deceive;Engañar
powers;24;Defense;Defensa
powers;25;Delay;Demora
powers;26;Destroy;Destruir
powers;27;Detect;Detectar
powers;28;Dimensions;Dimensiones
powers;29;Diminish;Disminuir
powers;30;Disrupt;Interrumpir
powers;31;Distance;Distancia
powers;32;Dominate;Dominar
powers;33;Duplicate;Duplicar
powers;34;Electricity;Electricidad
powers;35;Elements;Elementos
powers;36;Emission;Emisión
powers;37;Emotion;Emoción
powers;38;Enemies;Enemigos
powers;39;Energy;Energía
powers;40;Enhance;Mejorar
powers;41;Environment;Ambiente
powers;42;Explosion;Explosión
powers;43;Extra;Extra
powers;44;Fire;Fuego
powers;45;Flight;Vuelo
powers;46;Free;Gratis
powers;47;Friend;Amigo
powers;48;Harm;Dañar
powers;49;Heal;Sanar
powers;50;Heat;Calor
powers;51;Help;Ayuda
powers;52;Hide;Esconder
powers;53;Illusion;Espejismo
powers;54;Imbue;Imbuir
powers;55;Immunity;Inmunidad
powers;56;Increase;Aumentar
powers;57;Information;Información
powers;58;Life;Vida
powers;59;Light;Luz
powers;60;Limb;Miembro
powers;61;Limited;Limitado
powers;62;Location;Ubicación
powers;63;Magic;magia
powers;64;Major;Importante
powers;65;Manipulate;Manipular
powers;66;Matter;Asunto
powers;67;Mental;Mental
powers;68;Minor;Menor
powers;69;Natural;Natural
powers;70;Nature;Naturaleza
powers;71;Object;Objeto
powers;72;Others;Otros
powers;73;Physical;Físico
powers;74;Plants;Plantas
powers;75;Poison;Veneno
powers;76;Power;Fuerza
powers;77;Protect;Proteger
powers;78;Radius;Radio
powers;79;Ranged;a distancia
powers;80;Reflect;Reflejar
powers;81;Repel;Repeler
powers;82;Resistance;Resistencia
powers;83;Reveal;Revelar
powers;84;Self;Ser
powers;85;Sense;Sentido
powers;86;Skill;Habilidad
powers;87;Spirit;Espíritu
powers;88;Stealth;Sigilo
powers;89;Strange;Extraño
powers;90;Summon;Convocar
powers;91;Switch;Cambiar
powers;92;Take;Llevar
powers;93;Technology;Tecnología
powers;94;Time;Tiempo
powers;95;Transform;Transformar
powers;96;Trap;Trampa
powers;97;Travel;Viajar
powers;98;Weapon;Arma
powers;99;Weather;Clima
scavenging_results;name;Scavenging results;Resultados de la búsqueda de basura
scavenging_results;0;Abundance;Abundancia
scavenging_results;1;Activity;Actividad
scavenging_results;2;Adversity;Adversidad
scavenging_results;3;Allies;Aliados
scavenging_results;4;Animal;Animal
scavenging_results;5;Art;Arte
scavenging_results;6;Barrier;Barrera
scavenging_results;7;Beauty;Belleza
scavenging_results;8;Bizarre;Extraño
scavenging_results;9;Bleak;Desolado
scavenging_results;10;Broken;Roto
scavenging_results;11;Clean;Limpio
scavenging_results;12;Clothes;Ropa
scavenging_results;13;Comfort;Comodidad
scavenging_results;14;Communicate;Comunicar
scavenging_results;15;Competition;Competencia
scavenging_results;16;Concealment;Ocultación
scavenging_results;17;Conflict;Conflicto
scavenging_results;18;Container;Envase
scavenging_results;19;Control;Control
scavenging_results;20;Crisis;Crisis
scavenging_results;21;Damaged;Dañado
scavenging_results;22;Danger;Peligro
scavenging_results;23;Death;Muerte
scavenging_results;24;Dirty;Sucio
scavenging_results;25;Disagreeable;Desagradable
scavenging_results;26;Disgusting;Desagradable
scavenging_results;27;Dispute;Disputar
scavenging_results;28;Drink;Beber
scavenging_results;29;Elements;Elementos
scavenging_results;30;Empty;Vacío
scavenging_results;31;Enemies;Enemigos
scavenging_results;32;Energy;Energía
scavenging_results;33;Extravagance;Extravagancia
scavenging_results;34;Failure;Falla
scavenging_results;35;Fear;Miedo
scavenging_results;36;Fight;Luchar
scavenging_results;37;Food;Alimento
scavenging_results;38;Fresh;Fresco
scavenging_results;39;Friendship;Amistad
scavenging_results;40;Fuel;Combustible
scavenging_results;41;Good;Bien
scavenging_results;42;Health;Salud
scavenging_results;43;Helpful;Útil
scavenging_results;44;Hope;Esperanza
scavenging_results;45;Important;Importante
scavenging_results;46;Information;Información
scavenging_results;47;Joy;Alegría
scavenging_results;48;Large;Grande
scavenging_results;49;Lavish;Prodigar
scavenging_results;50;Lean;Inclinarse
scavenging_results;51;Less;Menos
scavenging_results;52;Lethal;Letal
scavenging_results;53;Mechanical;Mecánico
scavenging_results;54;Medicinal;Medicinal
scavenging_results;55;Messy;Desordenado
scavenging_results;56;Misfortune;Desgracia
scavenging_results;57;Mundane;Mundano
scavenging_results;58;Mysterious;Misterioso
scavenging_results;59;Nature;Naturaleza
scavenging_results;60;New;Nuevo
scavenging_results;61;Normal;Normal
scavenging_results;62;Odd;Extraño
scavenging_results;63;Official;Oficial
scavenging_results;64;Old;Viejo
scavenging_results;65;Open;Abierto
scavenging_results;66;Opposition;Oposición
scavenging_results;67;Pain;Dolor
scavenging_results;68;Peace;Paz
scavenging_results;69;Pleasures;Placeres
scavenging_results;70;Portal;Portal
scavenging_results;71;Possessions;Posesiones
scavenging_results;72;Protection;Proteccion
scavenging_results;73;Reassuring;tranquilizador
scavenging_results;74;Repairable;Reparable
scavenging_results;75;Rotten;Podrido
scavenging_results;76;Rough;Bruto
scavenging_results;77;Ruined;Arruinado
scavenging_results;78;Scary;Aterrador
scavenging_results;79;Shelter;Refugio
scavenging_results;80;Simple;Simple
scavenging_results;81;Small;Pequeño
scavenging_results;82;Smelly;Maloliente
scavenging_results;83;Strange;Extraño
scavenging_results;84;Struggle;Lucha
scavenging_results;85;Success;Éxito
scavenging_results;86;Supply;Suministrar
scavenging_results;87;Technology;Tecnología
scavenging_results;88;Tool;Herramienta
scavenging_results;89;Travel;Viajar
scavenging_results;90;Triumph;Triunfo
scavenging_results;91;Trouble;Problema
scavenging_results;92;Useless;Inútil
scavenging_results;93;Valuable;Valioso
scavenging_results;94;Vehicle;Vehículo
scavenging_results;95;Victory;Victoria
scavenging_results;96;Violence;Violencia
scavenging_results;97;Warm;Cálido
scavenging_results;98;Waste;Desperdiciar
scavenging_results;99;Weapon;Arma
smells;name;Smells;Huele
smells;0;Acrid;Acre
smells;1;Animal;Animal
smells;2;Antiseptic;Antiséptico
smells;3;Aromatic;Aromático
smells;4;Artificial;Artificial
smells;5;Attractive;Atractivo
smells;6;Bad;Malo
smells;7;Bizarre;Extraño
smells;8;Burnt;quemado
smells;9;Chemical;Químico
smells;10;Clean;Limpio
smells;11;Comforting;Consolador
smells;12;Cooking;Cocinando
smells;13;Decrepit;Decrépito
smells;14;Delicious;Delicioso
smells;15;Delightful;Encantador
smells;16;Dirty;Sucio
smells;17;Disagreeable;Desagradable
smells;18;Disgusting;Desagradable
smells;19;Dry;Seco
smells;20;Dull;Aburrido
smells;21;Earthy;Terroso
smells;22;Electrical;Eléctrico
smells;23;Evocative;Evocador
smells;24;Faded;Desteñido
smells;25;Faint;Débil
smells;26;Familiar;Familiar
smells;27;Fetid;Fétido
smells;28;Fishy;Sospechoso
smells;29;Floral;Floral
smells;30;Food;Alimento
smells;31;Foul;Falta
smells;32;Fragrant;Fragante
smells;33;Fresh;Fresco
smells;34;Fruity;Sabroso
smells;35;Funky;Miedoso
smells;36;Good;Bien
smells;37;Grassy;Herboso
smells;38;Gratifying;gratificante
smells;39;Heady;Embriagador
smells;40;Heavy;Pesado
smells;41;Herbal;Herbario
smells;42;Horrible;Horrible
smells;43;Humid;Húmedo
smells;44;Industrial;Industrial
smells;45;Interesting;Interesante
smells;46;Intoxicating;Embriagador
smells;47;Irritating;Irritante
smells;48;Lacking;Carente
smells;49;Laden;Cargado
smells;50;Malodorous;Maloliente
smells;51;Meaningful;Significativo
smells;52;Medicinal;Medicinal
smells;53;Metallic;Metálico
smells;54;Mildew;Moho
smells;55;Moist;Húmedo
smells;56;Mossy;Cubierto de musgo
smells;57;Musky;Almizclado
smells;58;Musty;Rancio
smells;59;Mysterious;Misterioso
smells;60;Natural;Natural
smells;61;Nature;Naturaleza
smells;62;Nauseating;Nauseabundo
smells;63;Normal;Normal
smells;64;Odd;Extraño
smells;65;Odorless;Inodoro
smells;66;Offensive;Ofensivo
smells;67;Overpowering;Abrumador
smells;68;Perfumed;Perfumado
smells;69;Pleasurable;Agradable
smells;70;Powerful;Poderoso
smells;71;Pungent;Acre
smells;72;Punishing;Agotador
smells;73;Putrid;Podrido
smells;74;Rancid;Rancio
smells;75;Reassuring;tranquilizador
smells;76;Reek;Hedor
smells;77;Rich;Rico
smells;78;Ripe;Maduro
smells;79;Rot;Putrefacción
smells;80;Rotten;Podrido
smells;81;Savory;Sabroso
